route,edition,resolution,scale,family,group,name,jp,ko,state,metadata_record,source_component,target_component,target_over_source_width,target_over_source_height,component_center_shift,full_sprite_deviation,full_sprite_outlier_5pct,body_proxy_source_size,body_proxy_target_size,body_proxy_target_over_source_width,body_proxy_target_over_source_height,body_proxy_deviation,body_proxy_outlier_5pct,label_proxy_source_size,label_proxy_target_size,label_proxy_target_over_source_width,label_proxy_target_over_source_height,label_proxy_deviation,label_proxy_outlier_10pct
base_high,base,high,2,base_detail,9,target,目標,목표,1,72,"{""bbox"":[18,18,182,186],""size"":[164,168],""center"":[100.0,102.0],""pixels"":21263,""component_count"":2,""label_band_start_y"":133,""body_band_proxy_bbox"":[18,18,182,133],""label_band_proxy_bbox"":[23,133,177,186]}","{""bbox"":[26,19,173,175],""size"":[147,156],""center"":[99.5,97.0],""pixels"":16544,""component_count"":3,""label_band_start_y"":133,""body_band_proxy_bbox"":[26,19,173,133],""label_band_proxy_bbox"":[41,133,158,175]}",0.896341,0.928571,"[-0.5,-5.0]",0.103659,True,"[164,115]","[147,114]",0.896341,0.991304,0.103659,True,"[154,53]","[117,42]",0.75974,0.792453,0.24026,True
base_high,base,high,2,base_detail,9,target,目標,목표,2,73,"{""bbox"":[18,18,182,186],""size"":[164,168],""center"":[100.0,102.0],""pixels"":21263,""component_count"":2,""label_band_start_y"":133,""body_band_proxy_bbox"":[18,18,182,133],""label_band_proxy_bbox"":[23,133,177,186]}","{""bbox"":[26,19,173,177],""size"":[147,158],""center"":[99.5,98.0],""pixels"":16726,""component_count"":2,""label_band_start_y"":133,""body_band_proxy_bbox"":[26,19,173,133],""label_band_proxy_bbox"":[40,133,159,177]}",0.896341,0.940476,"[-0.5,-4.0]",0.103659,True,"[164,115]","[147,114]",0.896341,0.991304,0.103659,True,"[154,53]","[119,44]",0.772727,0.830189,0.227273,True
base_high,base,high,2,base_detail,9,target,目標,목표,3,74,"{""bbox"":[18,18,182,186],""size"":[164,168],""center"":[100.0,102.0],""pixels"":21263,""component_count"":2,""label_band_start_y"":133,""body_band_proxy_bbox"":[18,18,182,133],""label_band_proxy_bbox"":[23,133,177,186]}","{""bbox"":[28,19,172,176],""size"":[144,157],""center"":[100.0,97.5],""pixels"":16369,""component_count"":1,""label_band_start_y"":133,""body_band_proxy_bbox"":[28,19,172,133],""label_band_proxy_bbox"":[41,133,159,176]}",0.878049,0.934524,"[0.0,-4.5]",0.121951,True,"[164,115]","[144,114]",0.878049,0.991304,0.121951,True,"[154,53]","[118,43]",0.766234,0.811321,0.233766,True
base_high,base,high,2,base_detail,9,target,目標,목표,4,75,"{""bbox"":[18,18,182,186],""size"":[164,168],""center"":[100.0,102.0],""pixels"":21263,""component_count"":2,""label_band_start_y"":133,""body_band_proxy_bbox"":[18,18,182,133],""label_band_proxy_bbox"":[23,133,177,186]}","{""bbox"":[27,19,173,175],""size"":[146,156],""center"":[100.0,97.0],""pixels"":16397,""component_count"":3,""label_band_start_y"":133,""body_band_proxy_bbox"":[27,19,173,133],""label_band_proxy_bbox"":[41,133,159,175]}",0.890244,0.928571,"[0.0,-5.0]",0.109756,True,"[164,115]","[146,114]",0.890244,0.991304,0.109756,True,"[154,53]","[118,42]",0.766234,0.792453,0.233766,True
base_high,base,high,2,base_detail,9,target,目標,목표,5,76,"{""bbox"":[18,18,182,186],""size"":[164,168],""center"":[100.0,102.0],""pixels"":21263,""component_count"":2,""label_band_start_y"":133,""body_band_proxy_bbox"":[18,18,182,133],""label_band_proxy_bbox"":[23,133,177,186]}","{""bbox"":[26,19,173,177],""size"":[147,158],""center"":[99.5,98.0],""pixels"":16753,""component_count"":2,""label_band_start_y"":133,""body_band_proxy_bbox"":[26,19,173,133],""label_band_proxy_bbox"":[40,133,159,177]}",0.896341,0.940476,"[-0.5,-4.0]",0.103659,True,"[164,115]","[147,114]",0.896341,0.991304,0.103659,True,"[154,53]","[119,44]",0.772727,0.830189,0.227273,True
base_high,base,high,2,base_detail,9,target,目標,목표,6,77,"{""bbox"":[18,18,182,186],""size"":[164,168],""center"":[100.0,102.0],""pixels"":21263,""component_count"":2,""label_band_start_y"":133,""body_band_proxy_bbox"":[18,18,182,133],""label_band_proxy_bbox"":[23,133,177,186]}","{""bbox"":[26,19,174,175],""size"":[148,156],""center"":[100.0,97.0],""pixels"":16655,""component_count"":3,""label_band_start_y"":133,""body_band_proxy_bbox"":[26,19,174,133],""label_band_proxy_bbox"":[40,133,161,175]}",0.902439,0.928571,"[0.0,-5.0]",0.097561,True,"[164,115]","[148,114]",0.902439,0.991304,0.097561,True,"[154,53]","[121,42]",0.785714,0.792453,0.214286,True
base_high,base,high,2,base_detail,10,storm,強攻,강공,1,78,"{""bbox"":[18,18,182,186],""size"":[164,168],""center"":[100.0,102.0],""pixels"":21427,""component_count"":2,""label_band_start_y"":133,""body_band_proxy_bbox"":[18,18,182,133],""label_band_proxy_bbox"":[23,133,177,186]}","{""bbox"":[25,19,175,177],""size"":[150,158],""center"":[100.0,98.0],""pixels"":17539,""component_count"":1,""label_band_start_y"":133,""body_band_proxy_bbox"":[25,19,175,133],""label_band_proxy_bbox"":[38,133,171,177]}",0.914634,0.940476,"[0.0,-4.0]",0.085366,True,"[164,115]","[150,114]",0.914634,0.991304,0.085366,True,"[154,53]","[133,44]",0.863636,0.830189,0.169811,True
base_high,base,high,2,base_detail,10,storm,強攻,강공,2,79,"{""bbox"":[18,18,182,186],""size"":[164,168],""center"":[100.0,102.0],""pixels"":21427,""component_count"":2,""label_band_start_y"":133,""body_band_proxy_bbox"":[18,18,182,133],""label_band_proxy_bbox"":[23,133,177,186]}","{""bbox"":[26,19,173,178],""size"":[147,159],""center"":[99.5,98.5],""pixels"":17290,""component_count"":1,""label_band_start_y"":133,""body_band_proxy_bbox"":[26,19,173,133],""label_band_proxy_bbox"":[38,133,168,178]}",0.896341,0.946429,"[-0.5,-3.5]",0.103659,True,"[164,115]","[147,114]",0.896341,0.991304,0.103659,True,"[154,53]","[130,45]",0.844156,0.849057,0.155844,True
base_high,base,high,2,base_detail,10,storm,強攻,강공,3,80,"{""bbox"":[18,18,182,186],""size"":[164,168],""center"":[100.0,102.0],""pixels"":21427,""component_count"":2,""label_band_start_y"":133,""body_band_proxy_bbox"":[18,18,182,133],""label_band_proxy_bbox"":[23,133,177,186]}","{""bbox"":[28,19,173,178],""size"":[145,159],""center"":[100.5,98.5],""pixels"":17068,""component_count"":1,""label_band_start_y"":133,""body_band_proxy_bbox"":[28,19,173,133],""label_band_proxy_bbox"":[39,133,169,178]}",0.884146,0.946429,"[0.5,-3.5]",0.115854,True,"[164,115]","[145,114]",0.884146,0.991304,0.115854,True,"[154,53]","[130,45]",0.844156,0.849057,0.155844,True
base_high,base,high,2,base_detail,10,storm,強攻,강공,4,81,"{""bbox"":[18,18,182,186],""size"":[164,168],""center"":[100.0,102.0],""pixels"":21427,""component_count"":2,""label_band_start_y"":133,""body_band_proxy_bbox"":[18,18,182,133],""label_band_proxy_bbox"":[23,133,177,186]}","{""bbox"":[27,20,173,177],""size"":[146,157],""center"":[100.0,98.5],""pixels"":16859,""component_count"":1,""label_band_start_y"":133,""body_band_proxy_bbox"":[27,20,173,133],""label_band_proxy_bbox"":[39,133,170,177]}",0.890244,0.934524,"[0.0,-3.5]",0.109756,True,"[164,115]","[146,113]",0.890244,0.982609,0.109756,True,"[154,53]","[131,44]",0.850649,0.830189,0.169811,True
base_high,base,high,2,base_detail,10,storm,強攻,강공,5,82,"{""bbox"":[18,18,182,186],""size"":[164,168],""center"":[100.0,102.0],""pixels"":21427,""component_count"":2,""label_band_start_y"":133,""body_band_proxy_bbox"":[18,18,182,133],""label_band_proxy_bbox"":[23,133,177,186]}","{""bbox"":[26,19,173,178],""size"":[147,159],""center"":[99.5,98.5],""pixels"":17387,""component_count"":2,""label_band_start_y"":133,""body_band_proxy_bbox"":[26,19,173,133],""label_band_proxy_bbox"":[38,133,171,178]}",0.896341,0.946429,"[-0.5,-3.5]",0.103659,True,"[164,115]","[147,114]",0.896341,0.991304,0.103659,True,"[154,53]","[133,45]",0.863636,0.849057,0.150943,True
base_high,base,high,2,base_detail,10,storm,強攻,강공,6,83,"{""bbox"":[18,18,182,186],""size"":[164,168],""center"":[100.0,102.0],""pixels"":21427,""component_count"":2,""label_band_start_y"":133,""body_band_proxy_bbox"":[18,18,182,133],""label_band_proxy_bbox"":[23,133,177,186]}","{""bbox"":[26,20,173,177],""size"":[147,157],""center"":[99.5,98.5],""pixels"":17009,""component_count"":2,""label_band_start_y"":133,""body_band_proxy_bbox"":[26,20,173,133],""label_band_proxy_bbox"":[38,133,170,177]}",0.896341,0.934524,"[-0.5,-3.5]",0.103659,True,"[164,115]","[147,113]",0.896341,0.982609,0.103659,True,"[154,53]","[132,44]",0.857143,0.830189,0.169811,True
base_high,base,high,2,base_detail,11,encircle,包囲,포위,1,84,"{""bbox"":[18,18,182,186],""size"":[164,168],""center"":[100.0,102.0],""pixels"":21254,""component_count"":2,""label_band_start_y"":133,""body_band_proxy_bbox"":[18,18,182,133],""label_band_proxy_bbox"":[23,133,177,186]}","{""bbox"":[28,19,173,174],""size"":[145,155],""center"":[100.5,96.5],""pixels"":16362,""component_count"":1,""label_band_start_y"":133,""body_band_proxy_bbox"":[28,19,173,133],""label_band_proxy_bbox"":[45,133,157,174]}",0.884146,0.922619,"[0.5,-5.5]",0.115854,True,"[164,115]","[145,114]",0.884146,0.991304,0.115854,True,"[154,53]","[112,41]",0.727273,0.773585,0.272727,True
base_high,base,high,2,base_detail,11,encircle,包囲,포위,2,85,"{""bbox"":[18,18,182,186],""size"":[164,168],""center"":[100.0,102.0],""pixels"":21254,""component_count"":2,""label_band_start_y"":133,""body_band_proxy_bbox"":[18,18,182,133],""label_band_proxy_bbox"":[23,133,177,186]}","{""bbox"":[28,19,172,175],""size"":[144,156],""center"":[100.0,97.0],""pixels"":16408,""component_count"":1,""label_band_start_y"":133,""body_band_proxy_bbox"":[28,19,172,133],""label_band_proxy_bbox"":[43,133,157,175]}",0.878049,0.928571,"[0.0,-5.0]",0.121951,True,"[164,115]","[144,114]",0.878049,0.991304,0.121951,True,"[154,53]","[114,42]",0.74026,0.792453,0.25974,True
base_high,base,high,2,base_detail,11,encircle,包囲,포위,3,86,"{""bbox"":[18,18,182,186],""size"":[164,168],""center"":[100.0,102.0],""pixels"":21254,""component_count"":2,""label_band_start_y"":133,""body_band_proxy_bbox"":[18,18,182,133],""label_band_proxy_bbox"":[23,133,177,186]}","{""bbox"":[27,19,173,175],""size"":[146,156],""center"":[100.0,97.0],""pixels"":16618,""component_count"":1,""label_band_start_y"":133,""body_band_proxy_bbox"":[27,19,173,133],""label_band_proxy_bbox"":[41,133,159,175]}",0.890244,0.928571,"[0.0,-5.0]",0.109756,True,"[164,115]","[146,114]",0.890244,0.991304,0.109756,True,"[154,53]","[118,42]",0.766234,0.792453,0.233766,True
base_high,base,high,2,base_detail,11,encircle,包囲,포위,4,87,"{""bbox"":[18,18,182,186],""size"":[164,168],""center"":[100.0,102.0],""pixels"":21254,""component_count"":2,""label_band_start_y"":133,""body_band_proxy_bbox"":[18,18,182,133],""label_band_proxy_bbox"":[23,133,177,186]}","{""bbox"":[29,19,171,174],""size"":[142,155],""center"":[100.0,96.5],""pixels"":15917,""component_count"":1,""label_band_start_y"":133,""body_band_proxy_bbox"":[29,19,171,133],""label_band_proxy_bbox"":[45,133,155,174]}",0.865854,0.922619,"[0.0,-5.5]",0.134146,True,"[164,115]","[142,114]",0.865854,0.991304,0.134146,True,"[154,53]","[110,41]",0.714286,0.773585,0.285714,True
base_high,base,high,2,base_detail,11,encircle,包囲,포위,5,88,"{""bbox"":[18,18,182,186],""size"":[164,168],""center"":[100.0,102.0],""pixels"":21254,""component_count"":2,""label_band_start_y"":133,""body_band_proxy_bbox"":[18,18,182,133],""label_band_proxy_bbox"":[23,133,177,186]}","{""bbox"":[28,19,173,175],""size"":[145,156],""center"":[100.5,97.0],""pixels"":16573,""component_count"":3,""label_band_start_y"":133,""body_band_proxy_bbox"":[28,19,173,133],""label_band_proxy_bbox"":[43,133,158,175]}",0.884146,0.928571,"[0.5,-5.0]",0.115854,True,"[164,115]","[145,114]",0.884146,0.991304,0.115854,True,"[154,53]","[115,42]",0.746753,0.792453,0.253247,True
base_high,base,high,2,base_detail,11,encircle,包囲,포위,6,89,"{""bbox"":[18,18,182,186],""size"":[164,168],""center"":[100.0,102.0],""pixels"":21254,""component_count"":2,""label_band_start_y"":133,""body_band_proxy_bbox"":[18,18,182,133],""label_band_proxy_bbox"":[23,133,177,186]}","{""bbox"":[28,19,171,174],""size"":[143,155],""center"":[99.5,96.5],""pixels"":16045,""component_count"":1,""label_band_start_y"":133,""body_band_proxy_bbox"":[28,19,171,133],""label_band_proxy_bbox"":[44,133,155,174]}",0.871951,0.922619,"[-0.5,-5.5]",0.128049,True,"[164,115]","[143,114]",0.871951,0.991304,0.128049,True,"[154,53]","[111,41]",0.720779,0.773585,0.279221,True
base_high,base,high,2,base_detail,12,formation,編制,편제,1,90,"{""bbox"":[18,18,182,186],""size"":[164,168],""center"":[100.0,102.0],""pixels"":21358,""component_count"":2,""label_band_start_y"":133,""body_band_proxy_bbox"":[18,18,182,133],""label_band_proxy_bbox"":[23,133,177,186]}","{""bbox"":[31,28,169,173],""size"":[138,145],""center"":[100.0,100.5],""pixels"":14323,""component_count"":2,""label_band_start_y"":133,""body_band_proxy_bbox"":[31,28,169,133],""label_band_proxy_bbox"":[44,133,157,173]}",0.841463,0.863095,"[0.0,-1.5]",0.158537,True,"[164,115]","[138,105]",0.841463,0.913043,0.158537,True,"[154,53]","[113,40]",0.733766,0.754717,0.266234,True
base_high,base,high,2,base_detail,12,formation,編制,편제,2,91,"{""bbox"":[18,18,182,186],""size"":[164,168],""center"":[100.0,102.0],""pixels"":21358,""component_count"":2,""label_band_start_y"":133,""body_band_proxy_bbox"":[18,18,182,133],""label_band_proxy_bbox"":[23,133,177,186]}","{""bbox"":[26,19,175,177],""size"":[149,158],""center"":[100.5,98.0],""pixels"":16871,""component_count"":3,""label_band_start_y"":133,""body_band_proxy_bbox"":[26,19,175,133],""label_band_proxy_bbox"":[39,133,162,177]}",0.908537,0.940476,"[0.5,-4.0]",0.091463,True,"[164,115]","[149,114]",0.908537,0.991304,0.091463,True,"[154,53]","[123,44]",0.798701,0.830189,0.201299,True
base_high,base,high,2,base_detail,12,formation,編制,편제,3,92,"{""bbox"":[18,18,182,186],""size"":[164,168],""center"":[100.0,102.0],""pixels"":21358,""component_count"":2,""label_band_start_y"":133,""body_band_proxy_bbox"":[18,18,182,133],""label_band_proxy_bbox"":[23,133,177,186]}","{""bbox"":[25,19,174,177],""size"":[149,158],""center"":[99.5,98.0],""pixels"":16782,""component_count"":5,""label_band_start_y"":133,""body_band_proxy_bbox"":[25,19,174,133],""label_band_proxy_bbox"":[38,133,160,177]}",0.908537,0.940476,"[-0.5,-4.0]",0.091463,True,"[164,115]","[149,114]",0.908537,0.991304,0.091463,True,"[154,53]","[122,44]",0.792208,0.830189,0.207792,True
base_high,base,high,2,base_detail,12,formation,編制,편제,4,93,"{""bbox"":[18,18,182,186],""size"":[164,168],""center"":[100.0,102.0],""pixels"":21358,""component_count"":2,""label_band_start_y"":133,""body_band_proxy_bbox"":[18,18,182,133],""label_band_proxy_bbox"":[23,133,177,186]}","{""bbox"":[24,18,176,174],""size"":[152,156],""center"":[100.0,96.0],""pixels"":15104,""component_count"":1,""label_band_start_y"":133,""body_band_proxy_bbox"":[24,18,176,133],""label_band_proxy_bbox"":[37,133,163,174]}",0.926829,0.928571,"[0.0,-6.0]",0.073171,True,"[164,115]","[152,115]",0.926829,1.0,0.073171,True,"[154,53]","[126,41]",0.818182,0.773585,0.226415,True
base_high,base,high,2,base_detail,12,formation,編制,편제,5,94,"{""bbox"":[18,18,182,186],""size"":[164,168],""center"":[100.0,102.0],""pixels"":21358,""component_count"":2,""label_band_start_y"":133,""body_band_proxy_bbox"":[18,18,182,133],""label_band_proxy_bbox"":[23,133,177,186]}","{""bbox"":[26,19,175,177],""size"":[149,158],""center"":[100.5,98.0],""pixels"":16866,""component_count"":6,""label_band_start_y"":133,""body_band_proxy_bbox"":[26,19,175,133],""label_band_proxy_bbox"":[39,133,162,177]}",0.908537,0.940476,"[0.5,-4.0]",0.091463,True,"[164,115]","[149,114]",0.908537,0.991304,0.091463,True,"[154,53]","[123,44]",0.798701,0.830189,0.201299,True
base_high,base,high,2,base_detail,12,formation,編制,편제,6,95,"{""bbox"":[18,18,182,186],""size"":[164,168],""center"":[100.0,102.0],""pixels"":21358,""component_count"":2,""label_band_start_y"":133,""body_band_proxy_bbox"":[18,18,182,133],""label_band_proxy_bbox"":[23,133,177,186]}","{""bbox"":[24,18,176,173],""size"":[152,155],""center"":[100.0,95.5],""pixels"":14948,""component_count"":2,""label_band_start_y"":133,""body_band_proxy_bbox"":[24,18,176,133],""label_band_proxy_bbox"":[36,133,163,173]}",0.926829,0.922619,"[0.0,-6.5]",0.077381,True,"[164,115]","[152,115]",0.926829,1.0,0.073171,True,"[154,53]","[127,40]",0.824675,0.754717,0.245283,True
base_high,base,high,2,base_detail,13,battle,合戦,합전,1,96,"{""bbox"":[18,18,182,186],""size"":[164,168],""center"":[100.0,102.0],""pixels"":21304,""component_count"":2,""label_band_start_y"":133,""body_band_proxy_bbox"":[18,18,182,133],""label_band_proxy_bbox"":[23,133,177,186]}","{""bbox"":[28,19,173,173],""size"":[145,154],""center"":[100.5,96.0],""pixels"":16013,""component_count"":3,""label_band_start_y"":133,""body_band_proxy_bbox"":[28,19,173,133],""label_band_proxy_bbox"":[43,133,158,173]}",0.884146,0.916667,"[0.5,-6.0]",0.115854,True,"[164,115]","[145,114]",0.884146,0.991304,0.115854,True,"[154,53]","[115,40]",0.746753,0.754717,0.253247,True
base_high,base,high,2,base_detail,13,battle,合戦,합전,2,97,"{""bbox"":[18,18,182,186],""size"":[164,168],""center"":[100.0,102.0],""pixels"":21356,""component_count"":2,""label_band_start_y"":133,""body_band_proxy_bbox"":[18,18,182,133],""label_band_proxy_bbox"":[23,133,177,186]}","{""bbox"":[28,19,173,174],""size"":[145,155],""center"":[100.5,96.5],""pixels"":16149,""component_count"":2,""label_band_start_y"":133,""body_band_proxy_bbox"":[28,19,173,133],""label_band_proxy_bbox"":[43,133,158,174]}",0.884146,0.922619,"[0.5,-5.5]",0.115854,True,"[164,115]","[145,114]",0.884146,0.991304,0.115854,True,"[154,53]","[115,41]",0.746753,0.773585,0.253247,True
base_high,base,high,2,base_detail,13,battle,合戦,합전,3,98,"{""bbox"":[18,18,182,186],""size"":[164,168],""center"":[100.0,102.0],""pixels"":21356,""component_count"":2,""label_band_start_y"":133,""body_band_proxy_bbox"":[18,18,182,133],""label_band_proxy_bbox"":[23,133,177,186]}","{""bbox"":[27,19,173,174],""size"":[146,155],""center"":[100.0,96.5],""pixels"":16157,""component_count"":3,""label_band_start_y"":133,""body_band_proxy_bbox"":[27,19,173,133],""label_band_proxy_bbox"":[42,133,158,174]}",0.890244,0.922619,"[0.0,-5.5]",0.109756,True,"[164,115]","[146,114]",0.890244,0.991304,0.109756,True,"[154,53]","[116,41]",0.753247,0.773585,0.246753,True
base_high,base,high,2,base_detail,13,battle,合戦,합전,4,99,"{""bbox"":[18,18,182,186],""size"":[164,168],""center"":[100.0,102.0],""pixels"":21356,""component_count"":2,""label_band_start_y"":133,""body_band_proxy_bbox"":[18,18,182,133],""label_band_proxy_bbox"":[23,133,177,186]}","{""bbox"":[28,19,173,172],""size"":[145,153],""center"":[100.5,95.5],""pixels"":15882,""component_count"":4,""label_band_start_y"":133,""body_band_proxy_bbox"":[28,19,173,133],""label_band_proxy_bbox"":[44,133,157,172]}",0.884146,0.910714,"[0.5,-6.5]",0.115854,True,"[164,115]","[145,114]",0.884146,0.991304,0.115854,True,"[154,53]","[113,39]",0.733766,0.735849,0.266234,True
base_high,base,high,2,base_detail,13,battle,合戦,합전,5,100,"{""bbox"":[18,18,182,186],""size"":[164,168],""center"":[100.0,102.0],""pixels"":21356,""component_count"":2,""label_band_start_y"":133,""body_band_proxy_bbox"":[18,18,182,133],""label_band_proxy_bbox"":[23,133,177,186]}","{""bbox"":[28,19,172,174],""size"":[144,155],""center"":[100.0,96.5],""pixels"":15919,""component_count"":2,""label_band_start_y"":133,""body_band_proxy_bbox"":[28,19,172,133],""label_band_proxy_bbox"":[43,133,157,174]}",0.878049,0.922619,"[0.0,-5.5]",0.121951,True,"[164,115]","[144,114]",0.878049,0.991304,0.121951,True,"[154,53]","[114,41]",0.74026,0.773585,0.25974,True
base_high,base,high,2,base_detail,13,battle,合戦,합전,6,101,"{""bbox"":[18,18,182,186],""size"":[164,168],""center"":[100.0,102.0],""pixels"":21356,""component_count"":2,""label_band_start_y"":133,""body_band_proxy_bbox"":[18,18,182,133],""label_band_proxy_bbox"":[23,133,177,186]}","{""bbox"":[28,19,173,172],""size"":[145,153],""center"":[100.5,95.5],""pixels"":15876,""component_count"":1,""label_band_start_y"":133,""body_band_proxy_bbox"":[28,19,173,133],""label_band_proxy_bbox"":[44,133,157,172]}",0.884146,0.910714,"[0.5,-6.5]",0.115854,True,"[164,115]","[145,114]",0.884146,0.991304,0.115854,True,"[154,53]","[113,39]",0.733766,0.735849,0.266234,True
